Charter number,Year and quarter,Year,Quarter ,Credit Union name,"Street 
(Mailing address)","City 
(Mailing address)",State (Mailing address),Zip code (Mailing address),Credit Union type,NCUA region,Low-income designation,Members,Total assets,Total loans,Total deposits,Return on average assets,Net worth ratio (excludes CECL transition provision),Loan-to-share ratio,"Total deposits,
4 quarter growth 
(%)","Total loans, 
4 quarter growth 
(%)","Total assets, 
4 quarter growth 
(%)","Members,
4 quarter growth 
(%)","Net worth, 
4 quarter growth (excludes CECL transition provision)
(%)",Unnamed: 24,NCUA internal ID (join_number)
24516,2025.3,2025,3,CLEVELAND SELFRELIANCE,6108 STATE RD,PARMA,OH,44134,1,2,0,3246,102242229,25272316,82747310,0.5534542567909503,18.88,30.541555973239493,1.2178474725032862,17.675892924285264,1.5553290652683405,-2.3171832681312066,2.9964019890176092,,25237
24520,2025.3,2025,3,SANTA ANA,800 W Santa Ana Blvd,Santa Ana,CA,92701,1,3,1,5326,105632371,62107644,90826871,1.4297941179765017,13.08,68.38025279985699,0.9733160232374471,6.935064864405294,1.3200799834200527,3.277099088617419,14.675627349328007,,21898
24523,2025.3,2025,3,BLACKSTONE RIVER,10 Monument Sq,Woonsocket,RI,2895,1,1,1,4327,70839628,28870827,62426640,1.1588233036982099,11.52,46.247606790946946,-0.053671009472067155,4.731310939080657,1.173399077154924,-1.7484105358764768,9.310736639435312,,18531
24524,2025.3,2025,3,TINKER,PO Box 45750,Oklahoma City,OK,73145,1,2,1,480438,6167614575,3461166956,5085461791,0.9143502906191368,14.01,68.0600326626267,2.2781088707462427,-1.4872503812497828,2.3564759358478238,2.3144579082990724,6.709349941373666,,16602
24526,2025.3,2025,3,BRECO,5711 S. Sherwood Forest Blvd.,Baton Rouge,LA,70816,1,2,1,5407,49531756,37357941,44161299,-0.35967922334162533,10.77,84.59429827913351,-0.9698702292724515,0.27104736438887667,-1.7453517062416712,2.5606980273141122,-3.62256555178417,,17014
24530,2025.3,2025,3,PRESIDENTS,4135 STATE ROUTE 128,CLEVES,OH,45002,1,2,0,1170,14259918,4687245,12187076,1.0663724095736435,13.84,38.460784194666545,-7.026075105862361,-9.326536628849025,-5.320858897457059,-5.9485530546623755,9.772868304986353,,15762
24532,2025.3,2025,3,COVENANT SAVINGS,2904 E. Stan Schlueter loop Bldg. A,Killeen,TX,76542,1,2,1,1189,3634376,2522268,3148619,1.778276209949221,12.79,80.1071199786319,-5.211356987301185,-2.4740802720846444,-4.3724426418997435,-4.57463884430177,16.575566854886652,,26195
24534,2025.3,2025,3,AMERICA'S FIRST,P.O. BOX 11349,BIRMINGHAM,AL,35203,1,2,1,195598,2625201585,2174115804,2285430872,1.5155648868529186,12.03,95.12936184752824,3.437072723060841,10.543982362562021,4.395600759791929,0.10542908614477042,12.345937656341151,,14923
24535,2025.3,2025,3,FIRST BAPTIST CHURCH OF VIENNA (VA),PO BOX 1905,VIENNA,VA,22180,1,1,0,204,1063126,77243,906193,0.09617313643246928,14.07,8.523901641261851,-2.436836999785752,-20.533528116705412,-2.2178196330337685,-40.35087719298246,0.3319763659653806,,26200
24539,2025.3,2025,3,TRANSIT OPERATIONS,725 N 7TH ST,MINNEAPOLIS,MN,55411,1,3,1,638,3937845,1377647,3215003,0.0758320947054813,18.24,42.85056654690524,-3.7346720439460523,-14.701163964947927,-3.0425117951531133,-5.20059435364042,0.04638858590037738,,17600
24540,2025.3,2025,3,MUTUAL FIRST,14510 F. St,Omaha,NE,68137,1,3,0,10497,116951589,89754288,105405797,0.11331932948582804,8.39,85.15118765242106,0.8686215014963361,-1.4762510381546967,-3.473940137835363,-8.19485744271471,-0.7883344251122214,,20076
24542,2025.3,2025,3,SAN FRANCISCO,770 Golden Gate Avenue,San Francisco,CA,94102,1,3,1,51478,1442118831,683704176,1100571367,1.178057818174004,11.28,62.12265705800431,8.714016339452279,49.26587248159697,7.155460586422402,2.2646906909293163,11.03787157606459,,21055
24543,2025.3,2025,3,MILLBURY,50 Main St,Millbury,MA,1527,1,1,0,30343,473198872,351207671,425638083,0.3799161697438059,9.38,82.51321604603693,-2.6451057800662037,-2.8747717835140296,-3.247517493450769,-2.0751307041889877,4.210361114109646,,20590
24545,2025.3,2025,3,THEORY,1595 MENTOR AVE,PAINESVILLE,OH,44077,1,2,0,3555,37079884,19044546,34726103,0.8772255424772575,8.69,54.84216296887675,9.840845117244768,-0.3948214323445831,10.798835508962522,0.6227002547410043,10.704411986560636,,17547
24547,2025.3,2025,3,EVERGREEN PARK SCHOOLS,9901 S KEDZIE AVE,EVERGREEN PARK,IL,60805,1,3,0,977,9861336,4109053,7979260,1.1726727399897086,18.98,51.49666761078095,-3.8882957971079213,-5.479583140204247,-3.7100773183394,2.1966527196652708,3.6901773481272104,,14601
24549,2025.3,2025,3,HANIN,"3500 W 6th St, Ste 201",Los Angeles,CA,90020,1,3,1,2334,37411660,28302660,32336972,0.661524116668256,11.65,87.52415037499492,-6.238963417303811,-10.889394536175667,-5.181712414270367,-32.54335260115607,5.07589601249828,,26218
24552,2025.3,2025,3,NOBLE,7 E River Park Pl E Ste 110,Fresno,CA,93720,1,3,1,119086,1349042526,843462824,1099142500,0.686824826932295,10.2,76.73825950684284,4.239296044692553,-2.018819458555876,4.65691678757425,1.8734601697235176,7.206951941964568,,14909
24553,2025.3,2025,3,LOS ANGELES POLICE,16150 Sherman Way,Van Nuys,CA,91406,1,3,0,48376,1376450214,759274418,1236799872,0.24682881935235904,11.3,61.39024066781275,8.166581888213265,0.9280978946154761,2.4980589672786824,4.242894390932395,1.2329449526460443,,21906
24557,2025.3,2025,3,WEBSTER FIRST,"271 Greenwood St, P O Box 70505",Worcester,MA,1607,1,1,1,89394,1476649789,1217258949,1053692968,1.5937918022283353,18.99,115.52311593295173,3.91851698747816,6.516962820411298,1.9203614798274593,-3.130587432138099,8.59936641755748,,20578
24560,2025.3,2025,3,GREYLOCK,150 West Street,Pittsfield,MA,1201,1,1,1,106182,1652773188,1330110526,1403518370,0.6575995755198807,12.37,94.7697268828765,3.1003462388999203,1.1264517927849438,1.149430208666402,1.7556300910397615,4.838071350542142,,19820
24563,2025.3,2025,3,ESL,225 Chestnut St,Rochester,NY,14604,1,1,1,462162,9896489120,4297808012,5728258198,1.4913787246799446,16.76,75.02818244995598,0.8180512371061655,2.8475617538721076,3.2007046799840566,2.556352936477291,4.87619432166128,,26241
24564,2025.3,2025,3,HEALTHCARE SYSTEMS,3300 Gallows Rd,Falls Church,VA,22042,1,1,1,13865,135355825,71669377,120637990,0.36616248354514247,10.96,59.40862990174156,0.4827332904941972,-1.7179379308894016,1.0836243360955011,-1.0279106288814344,33.214821490095694,,20584
24566,2025.3,2025,3,MASSMUTUAL,1295 STATE ST,SPRINGFIELD,MA,1111,1,1,0,13533,326756862,201081113,285132529,0.08265679219439222,11.67,70.52198277945341,3.5155613879409575,0.7515912868674368,3.324454836999169,0.11836946067913523,-1.5183281611750388,,24274
24567,2025.3,2025,3,TEXAR,2301 RICHMOND RD,TEXARKANA,TX,75503,1,2,1,29175,438741380,246525285,332125718,0.43328728092640356,15.89,74.2264966665424,3.609041140132785,0.5991006685436506,-4.2696974880243825,-1.9459568461383303,2.6106692408658296,,15949
24575,2025.3,2025,3,RESOURCE,525 Old Hickory Blvd,Jackson,TN,38305,1,2,1,3997,54638348,11781804,48900583,0.750581149725481,9.75,24.093381463366192,5.019559391288975,-6.789304088538184,5.5185311129173575,-1.1622156280910012,8.686803796564819,,24025
24578,2025.3,2025,3,TOLEDO URBAN,1441 Dorr St,Toledo,OH,43607,1,2,1,3858,16469720,13061149,14125772,-3.136017946222583,14.25,92.4632579373361,5.300778870087863,3.0536464605133373,-1.573394268426287,-10.258199581297978,-23.61077015741751,,26261
24579,2025.3,2025,3,WAKOTA,1151 Southview Blvd,South St Paul,MN,55075,1,3,1,3790,45639513,28343916,40654838,1.488443874178855,9.97,69.71843301896813,3.2802974423448816,-0.5421388844159325,4.659334702128759,-1.2249152984102119,18.425460244318945,,18420
24583,2025.3,2025,3,NRS COMMUNITY DEVELOPMENT,PO BOX 130520,BIRMINGHAM,AL,35213,1,2,1,775,1375897,638177,1184161,0.6178486619356448,14.21,53.89275613704555,7.563482439288038,-25.7051685780444,4.567653344439404,1.7060367454068137,-3.419538100531061,,26273
24589,2025.3,2025,3,NEIGHBORHOOD TRUST,1112 Saint Nicholas Ave,New York,NY,10032,1,1,1,3083,20167624,14329848,12714444,4.21600125555668,26.88,112.70526654567041,5.264088639301767,5.103153274735073,6.7790500765384065,-4.491945477075587,20.369640478414695,,26285
24603,2025.3,2025,3,FAMILY ADVANTAGE,P.O. Box 39,Spring Hill,TN,37174,1,2,1,7324,96186317,44474928,87657930,-2.118759842584036,8.78,50.73691336311501,1.3012326961598042,-20.216886999069995,-0.055079355554499276,-2.0986499131132152,-17.9179279445829,,26312
24605,2025.3,2025,3,MOUNT OLIVE BAPTIST CHURCH,514 N.L. Robinson Dr,Arlington,TX,76011,1,2,0,1311,11053720,6678898,9076092,0.986484912843286,17.02,73.58781731167996,6.375590870216419,6.728675392056904,6.96369277360378,1.706749418153608,7.0969115450471785,,26314
24606,2025.3,2025,3,GREAT NORTHWEST,301 West Wishkah Street,Aberdeen,WA,98520,1,3,1,18759,260724483,133106845,212172051,2.023729393278296,17.39,62.735334070932836,3.923372836633554,-1.3399700125993008,6.066925012266311,0.2136866285592287,12.135801467135426,,22302
24612,2025.3,2025,3,FAIRMONT SCHOOL EMPLOYEES,900 JOHNSON ST,FAIRMONT,MN,56031,1,3,0,529,3833826,3202167,3401244,1.180811479184002,11.24,94.14693565060314,-4.097351827503781,-7.51805498836382,-2.3177528088742516,0.7619047619047636,14.447183454020943,,19226
24613,2025.3,2025,3,GREEN COUNTRY,202 E Morrow Rd,Sand Springs,OK,74063,1,2,1,9495,130920190,84670481,121708201,0.5763168257151445,8.85,69.56842702818358,-4.555409215301653,-8.045474604888025,-3.8215855682103728,-1.6775396085740968,6.263894777612511,,14772
24614,2025.3,2025,3,GIDEON,1500 Ridgeland Avenue,Waukegan,IL,60085,1,3,1,260,265590,22144,213755,0.37172094075079143,19.01,10.35952375383032,-11.009945837028157,-7.327892864616025,-8.225781371481888,-36.73965936739659,3.263670197537933,,26326
24615,2025.3,2025,3,MEDFORD MUNICIPAL EMPLOYEES,85 GEORGE P HASSETT DR RM 200,MEDFORD,MA,2155,1,1,0,761,7267168,2413076,5440670,1.4298343698395553,24.97,44.352552167288216,-1.9798532148900927,-0.934300120615772,-0.2692954964675143,-1.9329896907216537,5.2905978839233185,,24277
24623,2025.3,2025,3,BROOKLAND,949 Sunset Blvd,West Columbia,SC,29169,1,2,1,1238,5409208,2633800,4771209,5.8253468651967895,11.47,55.20194147856444,11.684950345562118,-15.348833322566325,15.504759236608878,-2.134387351778655,54.3283537526001,,26339
24626,2025.3,2025,3,TRUSTAR,601 4TH ST,INTERNATIONAL F,MN,56649,1,3,1,19018,363557274,261720860,303477011,1.477898187827957,15.15,86.24075317520509,5.906186707208372,5.774196943107457,5.820565966138158,2.280305474884381,7.363108094744794,,16653
24627,2025.3,2025,3,1ST COOPERATIVE,808 Knox Abbott Dr,Cayce,SC,29033,1,2,1,2511,21613887,15608982,18559016,1.857388716290106,13.86,84.10457752717062,-9.528574521281586,-16.057251505058268,-6.418376039030327,-1.1027963765261939,17.404624893435635,,15237
24629,2025.3,2025,3,TRUST,7386 Applegate Lane,Chattanooga,TN,37421,1,2,1,7932,133422321,101080067,116059213,0.5008745853353334,12.08,87.09353129940662,6.5796384051412415,-0.5857626966615292,6.029286826697433,-4.835032993401322,3.9894156661379965,,24004
24630,2025.3,2025,3,CU HAWAII,476 Hinano St,Hilo,HI,96720,1,3,1,29607,429999520,178195139,375312145,0.7068211733825313,11.37,47.47918269471402,9.8868200329997,-2.484562480184449,8.02606795531593,0.8618927573754931,6.512375820680255,,18035
24631,2025.3,2025,3,PLATINUM,1815 Satellite Blvd Ste 200,Duluth,GA,30097,1,2,0,13314,350479129,243924671,315607073,1.6527903513406401,9.79,77.28745388415297,8.691798439144982,14.38700893463043,9.476981479721026,9.041769041769033,19.717684041851818,,26345
24637,2025.3,2025,3,LORMET COMMUNITY,2051 Cooper Foster Park Rd,Amherst,OH,44001,1,2,0,19391,271610905,142386144,235771271,1.6297881930217486,12.88,60.39164288171479,6.764863698429879,0.4056819547994639,7.6613019151158035,-0.9854983660130712,13.33993260037595,,17721
24640,2025.3,2025,3,MOUNT PLEASANT BAPTIST CHURCH,PO BOX 11146,ALEXANDRIA,VA,22312,1,1,1,120,337764,27605,279272,3.1528796823120846,17.32,9.88462860580366,4.945286195286203,31.72838327925176,7.340822779781675,-0.8264462809917328,20.470413774638025,,26352
24642,2025.3,2025,3,BROOKLYN COOPERATIVE,1474 Myrtle Ave,Brooklyn,NY,11237,1,1,1,7348,55298614,41345383,47325241,0.3217361078162668,10.19,87.36433692963126,5.189142339777808,10.154692575741064,3.237126987723893,1.6742770167427645,1.9345573801098157,,26353
24648,2025.3,2025,3,LCO,PO Box 1710,Hayward,WI,54843,1,3,1,1301,2650334,817932,2243801,1.1533558454136537,14.99,36.45296530307277,5.279256411038413,0.8450481951181033,7.086278845003857,3.418124006359302,15.775840467130145,,26358
24649,2025.3,2025,3,FIRST PRIORITY,PO Box 9408,Huntington,WV,25704,1,1,1,7322,72588705,31433378,63833881,1.0422295769276357,11.73,49.242467334862496,1.3690725962333117,-1.0855006486809926,2.11188130986264,1.4970889936235077,8.737852918154061,,22367
24657,2025.3,2025,3,NONE SUFFER LACK,4929 ALLENTOWN RD,SUITLAND,MD,20746,1,1,1,1947,27524017,2758908,22396553,1.8371322789319777,18.62,12.318449182782725,10.761530516827555,34.137439304309616,10.860227548491764,-2.259036144578308,11.634867100804257,,26365
24661,2025.3,2025,3,EAGLE LOUISIANA,PO BOX 64630,BATON ROUGE,LA,70896,1,2,1,15276,123945198,97743831,111666586,0.3245984449087682,11.64,87.53185218718875,1.2492253295279365,0.13399747689426533,1.6849283438050255,4.223238043255773,6.017965343066153,,15666
24668,2025.3,2025,3,CENTURYFIRST,3318 HARDY ST,HATTIESBURG,MS,39401,1,2,1,16306,140194526,114543343,119024063,1.2965450249337,10.06,96.23545030554031,54.22070572287387,44.32392727637071,52.63537607107103,30.21881488580098,8.271186883221553,,17277
24670,2025.3,2025,3,I AM,498 Fashion Ave Fl 2,New York,NY,10018,1,1,1,15398,97264954,36861583,86778461,1.2070455536345657,12.22,42.47780218181099,4.516352359898357,2.31075259538549,5.872830109387217,0.05848333225031421,9.025270824326487,,18085
24673,2025.3,2025,3,FIRST,1035 N Center Point Rd,Hiawatha,IA,52233,1,3,0,10369,179851146,145504247,152910629,-0.3996485167829923,7.51,95.156398186028,-0.08293454776294729,-6.525141038363335,-6.669065873056934,-4.740468534680753,-7.179389935814527,,15977
24674,2025.3,2025,3,TRADES & LABOR,610 SO BROADWAY AVE,ALBERT LEA,MN,56007,1,3,1,2295,21996615,14661941,18589865,1.9277054103976492,14.78,78.87061578984033,6.668634035390952,-5.783037549871029,7.823219568377038,-0.9495036685368996,14.410682063728894,,17051
24676,2025.3,2025,3,CARPENTERS,720 Olive St,Saint Paul,MN,55130,1,3,0,15594,43322371,20704464,37136185,1.8332547885572918,15.25,55.75280282559988,0.2433350566844572,3.610031071803843,1.710220573494503,-6.1506981222917645,14.609150063716811,,17083
24682,2025.3,2025,3,PIONEER COMMUNITY,PO BOX 117,PALISADE,NE,69040,1,3,1,722,4952793,3771530,4179265,1.8219371720488784,15.5,90.24385866892862,-2.5420477931102803,2.1693649295981166,-0.5424109061320515,-1.500682128240105,12.11629374674949,,26372
24683,2025.3,2025,3,UNITED NEIGHBORHOOD,1434 Poplar St,Augusta,GA,30901,1,2,1,645,3241380,1969479,2892903,-0.07193390325816071,10.07,68.07967636661168,-10.70650407482756,-7.08067436701425,-10.180999675514602,1.097178683385569,-6.942444299325004,,26373
24688,2025.3,2025,3,CYPRUS,PO BOX 9002,WEST JORDAN,UT,84084,1,3,1,147499,1902636075,1736422681,1637108543,0.7283960463695669,11.66,106.06643575495653,8.709431046141368,7.126478299253725,4.713181422128376,5.430229732241143,6.552059265245235,,15617
24690,2025.3,2025,3,FASNY,107 WASHINGTON AVE,ALBANY,NY,12210,1,1,0,1155,17737167,8393775,15681100,0.8744231092633976,11.54,53.527973165147856,12.719244396995787,7.766896804075074,11.964376511626362,5.47945205479452,7.024849144761408,,26380
24692,2025.3,2025,3,MOUNTAIN AMERICA,P.O. BOX 2331,SANDY,UT,84091,1,8,1,1381693,21747928372,17841401120,19298724227,0.8735575807209927,9.34,92.44860390843286,8.516123663984377,9.008885957327317,7.256312155503619,6.6327660681196665,9.657275543994317,,16757
24693,2025.3,2025,3,GOLDENWEST,P O Box 1111,Ogden,UT,84402,1,3,1,206499,3869052489,3191663360,3302333688,1.6935161044249782,13.03,96.64872364648815,13.757947633797984,21.593244905335986,14.23497785217258,6.897926221955331,13.313549066809005,,16634
24694,2025.3,2025,3,AMERICA FIRST,"4774 SOUTH 1300 WEST, BUILDING # 3",RIVERDALE,UT,84405,1,8,1,1537194,23323084172,16419604159,20428545209,1.513088774912241,11.08,80.37578785476207,8.351569479321451,7.548042521463083,9.227369892636128,4.553310357633289,14.485671739983852,,14548
24695,2025.3,2025,3,NEBRASKA RURAL COMMUNITY,PO Box 747,Morrill,NE,69358,1,3,1,614,3621901,2815873,3233978,0.25330697309642036,10.66,87.07149522971399,3.9448529269964006,11.391479196030541,3.709268231224727,4.599659284497437,1.8129023580389851,,26382
24698,2025.3,2025,3,JORDAN,1750 West 11400 South #200,South Jordan,UT,84095,1,3,0,25793,405410388,226996486,369091209,0.3535624424494681,9.15,61.50146101149757,6.224660382951819,2.4372320246217827,6.271415703921845,-1.5083244234000315,2.930725931244218,,21255
24703,2025.3,2025,3,TRAX,3710 50th St N,Tampa,FL,33619,1,2,1,45049,495449300,204882965,428322844,0.26602105472646265,12.41,47.83377022029672,0.09448901892319395,-8.591290506286853,0.5383000063701848,0.47730567636889987,2.4523974364287064,,219
24704,2025.3,2025,3,SOUTH SIDE COMMUNITY,"5401 S Wentworth Ave, Suite 25",Chicago,IL,60609,1,3,1,1500,5377038,1646738,4138589,-0.6560237210533707,21.41,39.78984141696603,-11.221654714686247,74.06072060130793,-10.325009089180703,-11.764705882352944,-6.746201778564723,,26386
24705,2025.3,2025,3,SOUND,37 North Ave,Norwalk,CT,6851,1,1,1,8922,120021937,93687985,107463677,0.19796498797726048,6.62,87.18107142378908,-1.5246010318120229,-2.5852065306144367,-3.671603287572034,-3.0006523157208087,2.938331493525596,,14300
24708,2025.3,2025,3,DESERET FIRST,3999 W Parkway Blvd,West Valley Cit,UT,84120,1,3,1,85969,1218894662,1020594251,1098872454,0.726144102168779,8.05,92.87649783966647,8.270871828165616,6.956890412547478,8.782284207038039,6.33410845042548,10.191211045748434,,21360
24709,2025.3,2025,3,EASTERN UTAH COMMUNITY,PO Box 719,Price,UT,84501,1,3,1,12611,219482804,128439399,189604438,1.2642451930909535,13.21,67.74071343203475,7.516401750695767,-0.42032526189154096,7.861252022360343,1.4153598713309234,10.35773089911792,,21342
24710,2025.3,2025,3,CANYON VIEW,3450 S Highland Dr,Salt Lake City,UT,84106,1,3,1,118336,2083994524,1734684716,1786737226,0.4647217680635068,9.59,97.08672829767302,6.83728962812189,2.7751692036520392,4.8165149994869205,-8.633549004771535,4.482313695355942,,20413
24711,2025.3,2025,3,HOMEWOOD,2005 RIDGE RD,HOMEWOOD,IL,60430,1,3,0,588,1485798,722321,1359415,-3.841230587144406,8.4,53.13469396762578,-24.658893217324607,-21.787201973291694,-24.937405653800216,-14.782608695652177,-26.559089812750386,,19564
24712,2025.3,2025,3,POST OFFICE EMPLOYEES,P. O. Box 3871,Shreveport,LA,71133,1,2,1,5070,60137183,28387148,52967778,0.15986030463512194,11.95,53.593239270863876,65.39048983836236,32.07606987363205,66.42078647052409,41.54103852596316,76.18577109008433,,15201
24713,2025.3,2025,3,PEOPLE'S COMMUNITY,PO BOX 764,VANCOUVER,WA,98666,1,3,0,10469,272299424,118054710,240206158,0.9991452302611044,14.91,49.14724542573967,-0.7563650227791818,2.176754942764525,0.20241040112787267,-2.3505270030780734,6.735039761854762,,3797
24715,2025.3,2025,3,RADIUS,PO Box 4130,Kenmore,NY,14217,1,1,1,8075,87629904,53747632,74545795,1.7452069572489202,14.61,72.10015266454667,31.921852695731356,20.860545206488833,34.08152836033993,59.74282888229476,46.71248000912952,,15058
24718,2025.3,2025,3,JETSTREAM,P.O. Box 5487,Miami Lakes,FL,33014,1,2,1,14181,269717811,226649776,233300279,0.8900595551603452,10.94,97.14938060575574,5.140659128212111,28.827326234884755,-0.9210774214244766,0.6958744585670695,7.308778186492123,,13407
24720,2025.3,2025,3,DN COMMUNITY,3964 Fulton Dr NW,Canton,OH,44718,1,2,1,3033,21932467,18393781,20041413,0.014291416026363662,7.9,91.77886309712792,-25.60705596278655,-25.728035634169753,-24.335747417320665,-0.5573770491803298,-11.443309348620586,,15382
24724,2025.3,2025,3,SPIRIT OF AMERICA,PO BOX 5556,LINCOLN,NE,68505,1,3,0,3713,53659624,19653195,47037570,1.458178050356746,11.64,41.781909652220556,1.9374357873669368,-0.5757876089612091,2.8003324807512886,-0.82799145299145,13.659020046812772,,16288
24725,2025.3,2025,3,OHIO HEALTHCARE,3955 W DUBLIN GRANVILLE RD,DUBLIN,OH,43017,1,2,0,11174,106409448,56714127,96049120,0.29314295244604643,9.8,59.04700324167468,-2.847362046541846,-4.6242375917695755,-2.138365517924279,-3.230276262232612,1.2855842449134296,,18272
24726,2025.3,2025,3,GRANITE,3675 S 900 E,SALT LAKE CITY,UT,84106,1,3,1,39050,913630758,689391125,750350213,0.44033103565800114,9.7,91.87591514683824,6.174547014492782,6.031673720534814,6.333984543825877,7.715223567704732,3.852207384603343,,21060
24730,2025.3,2025,3,COMMUNITY & TEACHERS,1169 S Broadway,East Providence,RI,2914,1,1,0,1620,30850297,20096819,27794793,0.5875672861781247,11.09,72.30425857102084,5.747184467378719,-0.22489690508217253,5.6411126186084015,-4.028436018957349,4.857541986801913,,21663
